Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Credit Score,Has Credit Card,Is Active Member,Age,Total_Income,EMI,Loan_Income_Percentage,Predicted,Ethical_Audit_Flag
LP002128,Male,Yes,2,Graduate,,2583,2330.0,125.0,360.0,1.0,Rural,1,680,1,1,43,4913.0,347.22222222222223,0.07067417509102834,1,Compliant
LP001639,Female,Yes,0,Graduate,No,3625,0.0,108.0,360.0,1.0,Semiurban,1,451,1,1,38,3625.0,300.0,0.08275862068965517,1,Compliant
LP002053,Male,Yes,3+,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,1,407,1,0,44,4531.0,344.44444444444446,0.07601951985090366,1,Compliant
LP001585,,Yes,3+,Graduate,No,51763,0.0,700.0,300.0,1.0,Urban,1,825,1,1,18,51763.0,2333.3333333333335,0.04507724307581348,1,Compliant
LP001356,Male,Yes,0,Graduate,No,4652,3583.0,,360.0,1.0,Semiurban,1,818,0,1,49,8235.0,0.0,0.0,1,Compliant
LP002931,Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,0,309,1,1,64,6000.0,854.1666666666666,0.1423611111111111,0,Flag: Older Adult Rejected w/ Good Credit
LP001806,Male,No,0,Graduate,No,2965,5701.0,155.0,60.0,1.0,Urban,1,583,1,0,21,8666.0,2583.3333333333335,0.2980998538349104,1,Compliant
LP001693,Female,No,0,Graduate,No,3244,0.0,80.0,360.0,1.0,Urban,1,547,1,1,25,3244.0,222.22222222222223,0.06850253459377997,1,Compliant
LP002225,Male,Yes,2,Graduate,No,5391,0.0,130.0,360.0,1.0,Urban,1,400,1,1,22,5391.0,361.1111111111111,0.06698406809703415,1,Compliant
LP001401,Male,Yes,1,Graduate,No,14583,0.0,185.0,180.0,1.0,Rural,1,508,0,0,49,14583.0,1027.7777777777778,0.07047780139736527,1,Compliant
LP002936,Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,1,768,1,1,47,7159.0,788.8888888888889,0.11019540283403952,1,Compliant
LP002842,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,1,561,1,0,32,5167.0,516.6666666666666,0.09999354880330301,1,Compliant
LP002455,Male,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,1,765,1,1,59,3859.0,266.6666666666667,0.0691025308801935,1,Compliant
LP001580,Male,Yes,2,Graduate,No,8000,0.0,200.0,360.0,1.0,Semiurban,1,785,1,1,53,8000.0,555.5555555555555,0.06944444444444445,1,Compliant
LP002494,Male,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,1,346,1,0,60,6000.0,388.8888888888889,0.06481481481481483,1,Compliant
LP001430,Female,No,0,Graduate,No,4166,0.0,44.0,360.0,1.0,Semiurban,1,449,0,0,27,4166.0,122.22222222222223,0.02933802741772017,1,Compliant
LP002161,Female,No,1,Graduate,No,4723,0.0,81.0,360.0,1.0,Semiurban,0,372,1,0,30,4723.0,225.0,0.047639212365022235,1,Compliant
LP001405,Male,Yes,1,Graduate,No,2214,1398.0,85.0,360.0,0.0,Urban,1,616,1,0,54,3612.0,236.11111111111111,0.06536852467085025,1,Compliant
LP002051,Male,Yes,0,Graduate,No,2400,2167.0,115.0,360.0,1.0,Semiurban,1,626,0,1,23,4567.0,319.44444444444446,0.06994623263508747,1,Compliant
LP001954,Female,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,1,639,0,1,45,4666.0,375.0,0.0803686240891556,1,Compliant
LP002543,Male,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,1,318,0,0,35,8333.0,683.3333333333334,0.08200328013120525,1,Compliant
LP001888,Female,No,0,Graduate,No,3237,0.0,30.0,360.0,1.0,Urban,1,533,1,1,33,3237.0,83.33333333333333,0.025744001647616106,1,Compliant
LP002143,Female,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,1,412,0,0,26,2928.0,361.1111111111111,0.12333029751062537,1,Compliant
LP002603,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,1,509,1,0,40,4328.0,235.41666666666666,0.05439386937769562,1,Compliant
LP001699,Male,No,0,Graduate,No,2479,0.0,59.0,360.0,1.0,Urban,1,578,1,1,40,2479.0,163.88888888888889,0.0661108870064094,1,Compliant
LP001046,Male,Yes,1,Graduate,No,5955,5625.0,315.0,360.0,1.0,Urban,1,706,1,0,57,11580.0,875.0,0.07556131260794473,1,Compliant
LP002142,Female,Yes,0,Graduate,Yes,5500,0.0,105.0,360.0,0.0,Rural,0,802,0,0,56,5500.0,291.6666666666667,0.05303030303030303,0,Compliant
LP001872,Male,No,0,Graduate,Yes,5166,0.0,128.0,360.0,1.0,Semiurban,1,782,1,0,40,5166.0,355.55555555555554,0.06882608508624768,1,Compliant
LP001443,Female,No,0,Graduate,No,3692,0.0,93.0,360.0,0.0,Rural,1,609,1,0,43,3692.0,258.3333333333333,0.06997110870350307,1,Compliant
LP002789,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,0,791,0,1,35,7859.0,733.3333333333334,0.09331127794036562,0,Compliant
LP002284,Male,No,0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,1,448,1,1,53,5568.0,302.77777777777777,0.05437819284802043,1,Compliant
LP001673,Male,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,0,721,1,0,28,11000.0,230.55555555555554,0.02095959595959596,1,Compliant
LP001736,Male,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,0,498,1,1,29,2221.0,166.66666666666666,0.07504127269998499,0,Compliant
LP002536,Male,Yes,3+,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,1,721,1,0,52,3095.0,313.8888888888889,0.10141805779931791,1,Compliant
LP002097,Male,No,1,Graduate,No,4384,1793.0,117.0,360.0,1.0,Urban,1,462,0,0,58,6177.0,325.0,0.052614537801521775,1,Compliant
LP001940,Male,Yes,2,Graduate,No,3153,1560.0,134.0,360.0,1.0,Urban,1,698,1,1,36,4713.0,372.22222222222223,0.07897776834759648,1,Compliant
LP002690,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,1,606,0,1,41,2500.0,152.77777777777777,0.06111111111111111,1,Compliant
LP002086,Female,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,0,752,0,0,45,6784.0,305.55555555555554,0.04504061844863731,1,Compliant
LP002847,Male,Yes,,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,0,324,1,0,59,6567.0,458.3333333333333,0.06979341150195421,0,Compliant
LP002948,Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,1,368,0,0,57,5780.0,533.3333333333334,0.0922722029988466,1,Compliant
LP002288,Male,Yes,2,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,0,499,0,0,64,2889.0,250.0,0.08653513326410522,0,Compliant
LP001924,Male,No,0,Graduate,No,3158,3053.0,89.0,360.0,1.0,Rural,1,460,0,1,62,6211.0,247.22222222222223,0.03980393209180844,1,Compliant
LP001095,Male,No,0,Graduate,No,3167,0.0,74.0,360.0,1.0,Urban,0,648,0,1,53,3167.0,205.55555555555554,0.0649054485492755,1,Compliant
LP001541,Male,Yes,1,Graduate,No,6000,0.0,160.0,360.0,0.0,Rural,1,462,0,0,57,6000.0,444.44444444444446,0.07407407407407407,1,Compliant
LP001197,Male,Yes,0,Graduate,No,3366,2200.0,135.0,360.0,1.0,Rural,0,776,1,1,50,5566.0,375.0,0.06737333812432626,1,Compliant
LP001546,Male,No,0,Graduate,,2980,2083.0,120.0,360.0,1.0,Rural,1,448,0,1,61,5063.0,333.3333333333333,0.06583711896767397,1,Compliant
LP001640,Male,Yes,0,Graduate,Yes,39147,4750.0,120.0,360.0,1.0,Semiurban,1,463,0,0,32,43897.0,333.3333333333333,0.0075935333470016925,1,Compliant
LP001349,Male,No,0,Graduate,No,4843,3806.0,151.0,360.0,1.0,Semiurban,1,692,0,1,57,8649.0,419.44444444444446,0.048496293726956234,1,Compliant
LP001606,Male,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,1,451,0,0,28,5461.0,322.22222222222223,0.05900425237542982,1,Compliant
LP001002,Male,No,0,Graduate,No,5849,0.0,,360.0,1.0,Urban,1,580,0,0,58,5849.0,0.0,0.0,1,Compliant
LP002429,Male,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,1,827,1,0,32,4676.0,361.1111111111111,0.077226499382188,1,Compliant
LP002296,Male,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,0,538,0,0,28,2755.0,216.66666666666666,0.07864488808227466,1,Compliant
LP001516,Female,Yes,2,Graduate,No,14866,0.0,70.0,360.0,1.0,Urban,1,371,0,1,46,14866.0,194.44444444444446,0.01307980925901012,1,Compliant
LP001608,Male,Yes,2,Graduate,No,2045,1619.0,101.0,360.0,1.0,Rural,1,377,1,0,48,3664.0,280.55555555555554,0.07657083939835031,1,Compliant
LP002113,Female,No,3+,Not Graduate,No,1830,0.0,,360.0,0.0,Urban,0,403,1,1,37,1830.0,0.0,0.0,0,Compliant
LP001926,Male,Yes,0,Graduate,No,3704,2000.0,120.0,360.0,1.0,Rural,1,802,0,1,63,5704.0,333.3333333333333,0.058438522674146794,1,Compliant
LP001482,Male,Yes,0,Graduate,Yes,3459,0.0,25.0,120.0,1.0,Semiurban,1,490,0,0,64,3459.0,208.33333333333334,0.06022935337766214,1,Compliant
LP001993,Female,No,0,Graduate,No,3762,1666.0,135.0,360.0,1.0,Rural,1,328,0,1,25,5428.0,375.0,0.06908621960206338,1,Compliant
LP001770,Male,No,0,Not Graduate,No,3189,2598.0,120.0,,1.0,Rural,1,818,0,1,34,5787.0,352.77777777777777,0.060960390146496936,1,Compliant
LP001811,Male,Yes,0,Not Graduate,No,3406,4417.0,123.0,360.0,1.0,Semiurban,1,417,1,1,52,7823.0,341.6666666666667,0.04367463462439814,1,Compliant
LP002863,Male,Yes,3+,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,0,444,0,1,42,6406.0,416.6666666666667,0.06504318867728172,1,Compliant
LP001630,Male,No,0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,0,748,1,1,62,3784.0,212.5,0.05615750528541226,0,Compliant
LP002600,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,1,477,1,0,62,2895.0,263.8888888888889,0.09115332949529842,1,Compliant
LP001498,Male,No,0,Graduate,No,5417,0.0,168.0,360.0,1.0,Urban,1,734,0,1,55,5417.0,466.6666666666667,0.08614854470494124,1,Compliant
LP001497,Male,Yes,2,Graduate,No,5042,2083.0,185.0,360.0,1.0,Rural,0,760,1,1,62,7125.0,513.8888888888889,0.07212475633528266,1,Compliant
LP002175,Male,Yes,0,Graduate,No,4750,2333.0,130.0,360.0,1.0,Urban,1,734,0,1,28,7083.0,361.1111111111111,0.05098279134704378,1,Compliant
LP002348,Male,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,1,791,0,0,31,5829.0,383.3333333333333,0.06576313833133185,1,Compliant
LP002524,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,1,637,0,0,22,10180.0,450.0,0.04420432220039293,1,Compliant
LP002335,Female,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,0,792,1,0,44,5386.0,494.44444444444446,0.09180179065065809,0,Compliant
LP002342,Male,Yes,2,Graduate,Yes,1600,20000.0,239.0,360.0,1.0,Urban,0,617,1,1,29,21600.0,663.8888888888889,0.030735596707818932,1,Compliant
LP002692,Male,Yes,3+,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,1,363,0,1,22,7101.0,277.77777777777777,0.03911812107840836,1,Compliant
LP001387,Female,Yes,0,Graduate,,2929,2333.0,139.0,360.0,1.0,Semiurban,1,415,0,0,47,5262.0,386.1111111111111,0.07337725410701465,1,Compliant
LP002051,Male,Yes,0,Graduate,No,2400,2167.0,115.0,360.0,1.0,Semiurban,1,539,0,0,50,4567.0,319.44444444444446,0.06994623263508747,1,Compliant
LP002098,Male,No,0,Graduate,No,2935,0.0,98.0,360.0,1.0,Semiurban,1,309,1,1,35,2935.0,272.22222222222223,0.09275033125118304,1,Compliant
LP002600,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,1,459,1,0,32,2895.0,263.8888888888889,0.09115332949529842,1,Compliant
LP002911,Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,0,351,1,1,25,4704.0,405.55555555555554,0.08621504157218443,0,Compliant
LP002893,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,0,488,1,0,45,35673.0,250.0,0.007008101365178146,0,Compliant
LP002424,Male,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,0.0,Rural,1,681,1,0,58,15666.0,583.3333333333334,0.03723562704795949,1,Compliant
LP001114,Male,No,0,Graduate,No,4166,7210.0,184.0,360.0,1.0,Urban,1,472,0,0,25,11376.0,511.1111111111111,0.0449288951398656,1,Compliant
LP001350,Male,Yes,,Graduate,No,13650,0.0,,360.0,1.0,Urban,1,779,0,0,24,13650.0,0.0,0.0,1,Compliant
LP001713,Male,Yes,1,Graduate,Yes,7787,0.0,240.0,360.0,1.0,Urban,1,332,1,0,48,7787.0,666.6666666666666,0.08561277342579512,1,Compliant
LP002522,Female,No,0,Graduate,Yes,2500,0.0,93.0,360.0,0.0,Urban,1,455,0,1,42,2500.0,258.3333333333333,0.10333333333333333,1,Compliant
LP001849,Male,No,0,Not Graduate,No,6045,0.0,115.0,360.0,0.0,Rural,0,678,0,0,39,6045.0,319.44444444444446,0.052844407683117364,0,Compliant
LP001846,Female,No,3+,Graduate,No,3083,0.0,255.0,360.0,1.0,Rural,1,817,0,1,25,3083.0,708.3333333333334,0.22975456806141206,1,Compliant
LP002054,Male,Yes,2,Not Graduate,No,3601,1590.0,,360.0,1.0,Rural,1,848,1,0,30,5191.0,0.0,0.0,1,Compliant
LP002160,Male,Yes,3+,Graduate,No,5167,3167.0,200.0,360.0,1.0,Semiurban,1,727,1,0,55,8334.0,555.5555555555555,0.06666133375996587,1,Compliant
LP002160,Male,Yes,3+,Graduate,No,5167,3167.0,200.0,360.0,1.0,Semiurban,1,491,1,0,26,8334.0,555.5555555555555,0.06666133375996587,1,Compliant
LP001657,Male,Yes,0,Not Graduate,No,6033,0.0,160.0,360.0,1.0,Urban,0,301,1,0,27,6033.0,444.44444444444446,0.07366889515074498,1,Compliant
LP001894,Male,Yes,0,Graduate,No,2620,2223.0,150.0,360.0,1.0,Semiurban,1,568,0,0,36,4843.0,416.6666666666667,0.08603482689792828,1,Compliant
LP001776,Female,No,0,Graduate,No,8333,0.0,280.0,360.0,1.0,Semiurban,1,477,0,0,59,8333.0,777.7777777777778,0.09333706681600598,1,Compliant
LP002868,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,1,828,1,0,64,3620.0,1285.7142857142858,0.3551696921862668,1,Compliant
LP001265,Female,No,0,Graduate,No,3846,0.0,111.0,360.0,1.0,Semiurban,1,570,0,0,30,3846.0,308.3333333333333,0.08016987346160513,1,Compliant
LP001322,Male,No,0,Graduate,No,4133,0.0,122.0,360.0,1.0,Semiurban,1,365,0,0,46,4133.0,338.8888888888889,0.08199585988117322,1,Compliant
LP001379,Male,Yes,2,Graduate,No,3800,3600.0,216.0,360.0,0.0,Urban,0,820,0,0,29,7400.0,600.0,0.08108108108108109,0,Compliant
LP002138,Male,Yes,0,Graduate,No,2625,6250.0,187.0,360.0,1.0,Rural,1,413,1,0,27,8875.0,519.4444444444445,0.05852895148669797,1,Compliant
LP001917,Female,No,0,Graduate,No,1811,1666.0,54.0,360.0,1.0,Urban,1,775,0,1,48,3477.0,150.0,0.04314063848144953,1,Compliant
LP002348,Male,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,1,557,1,0,21,5829.0,383.3333333333333,0.06576313833133185,1,Compliant
LP001963,Male,Yes,1,Graduate,No,2014,2925.0,113.0,360.0,1.0,Urban,0,633,0,1,23,4939.0,313.8888888888889,0.0635531259139277,1,Compliant
LP001908,Female,Yes,0,Not Graduate,No,4100,0.0,124.0,360.0,0.0,Rural,1,316,0,1,29,4100.0,344.44444444444446,0.08401084010840108,1,Compliant
LP001046,Male,Yes,1,Graduate,No,5955,5625.0,315.0,360.0,1.0,Urban,1,389,1,1,49,11580.0,875.0,0.07556131260794473,1,Compliant
LP002368,Male,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,1,392,0,1,33,5935.0,369.44444444444446,0.0622484320883647,1,Compliant
LP001904,Male,Yes,0,Graduate,No,3103,1300.0,80.0,360.0,1.0,Urban,1,460,0,1,45,4403.0,222.22222222222223,0.050470638705932824,1,Compliant
LP001716,Male,Yes,0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,1,364,1,1,54,6194.0,380.55555555555554,0.06143938578552721,1,Compliant
LP001884,Female,No,1,Graduate,No,2876,1560.0,90.0,360.0,1.0,Urban,1,427,1,1,21,4436.0,250.0,0.0563570784490532,1,Compliant
LP001949,Male,Yes,3+,Graduate,,4416,1250.0,110.0,360.0,1.0,Urban,1,404,0,1,32,5666.0,305.55555555555554,0.05392791308781425,1,Compliant
LP001688,Male,Yes,1,Not Graduate,No,3500,1083.0,135.0,360.0,1.0,Urban,1,837,0,0,18,4583.0,375.0,0.08182413266419376,1,Compliant
LP002255,Male,No,3+,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,1,707,0,1,36,9167.0,513.8888888888889,0.05605856756723998,1,Compliant
LP001289,Male,No,0,Graduate,No,8566,0.0,210.0,360.0,1.0,Urban,1,829,0,0,63,8566.0,583.3333333333334,0.0680986847225465,1,Compliant
LP002031,Male,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,1.0,Urban,1,695,0,1,20,5039.0,616.6666666666666,0.12237877885823906,1,Compliant
LP001673,Male,No,0,Graduate,Yes,11000,0.0,83.0,360.0,1.0,Urban,0,751,1,0,58,11000.0,230.55555555555554,0.02095959595959596,1,Compliant
LP002489,Female,No,1,Not Graduate,,5191,0.0,132.0,360.0,1.0,Semiurban,1,531,1,1,40,5191.0,366.6666666666667,0.07063507352469017,1,Compliant
LP001245,Male,Yes,2,Not Graduate,Yes,1875,1875.0,97.0,360.0,1.0,Semiurban,1,378,0,0,53,3750.0,269.44444444444446,0.07185185185185186,1,Compliant
LP001630,Male,No,0,Not Graduate,No,2333,1451.0,102.0,480.0,0.0,Urban,0,708,0,1,36,3784.0,212.5,0.05615750528541226,0,Compliant
LP002139,Male,Yes,0,Graduate,No,9083,0.0,228.0,360.0,1.0,Semiurban,1,571,1,0,64,9083.0,633.3333333333334,0.06972732944328233,1,Compliant
LP002187,Male,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,0,778,1,1,43,2500.0,200.0,0.08,1,Compliant
LP002943,Male,No,,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,0,738,1,0,42,2987.0,244.44444444444446,0.08183610460142098,0,Compliant
LP002035,Male,Yes,2,Graduate,No,3717,0.0,120.0,360.0,1.0,Semiurban,1,559,0,1,61,3717.0,333.3333333333333,0.08967805577975069,1,Compliant
LP001716,Male,Yes,0,Graduate,No,3173,3021.0,137.0,360.0,1.0,Urban,1,739,1,1,42,6194.0,380.55555555555554,0.06143938578552721,1,Compliant
LP002502,Female,Yes,2,Not Graduate,,210,2917.0,98.0,360.0,1.0,Semiurban,1,664,1,0,49,3127.0,272.22222222222223,0.08705539565789007,1,Compliant
LP001008,Male,No,0,Graduate,No,6000,0.0,141.0,360.0,1.0,Urban,1,339,0,0,44,6000.0,391.6666666666667,0.06527777777777778,1,Compliant
LP001087,Female,No,2,Graduate,,3750,2083.0,120.0,360.0,1.0,Semiurban,1,492,0,0,43,5833.0,333.3333333333333,0.05714612263557917,1,Compliant
LP001334,Male,Yes,0,Not Graduate,No,4188,0.0,115.0,180.0,1.0,Semiurban,1,826,0,1,22,4188.0,638.8888888888889,0.1525522657327815,1,Compliant
LP001267,Female,Yes,2,Graduate,No,1378,1881.0,167.0,360.0,1.0,Urban,0,715,1,0,58,3259.0,463.8888888888889,0.1423408680235928,0,Flag: Female Rejected w/ Good Credit
LP001691,Male,Yes,2,Not Graduate,No,3917,0.0,124.0,360.0,1.0,Semiurban,1,544,1,1,27,3917.0,344.44444444444446,0.08793577851530367,1,Compliant
LP001606,Male,Yes,0,Graduate,No,3497,1964.0,116.0,360.0,1.0,Rural,1,491,0,1,55,5461.0,322.22222222222223,0.05900425237542982,1,Compliant
LP001636,Male,Yes,0,Graduate,No,4600,0.0,73.0,180.0,1.0,Semiurban,1,416,1,1,61,4600.0,405.55555555555554,0.08816425120772947,1,Compliant
LP001585,,Yes,3+,Graduate,No,51763,0.0,700.0,300.0,1.0,Urban,1,538,0,1,54,51763.0,2333.3333333333335,0.04507724307581348,1,Compliant
LP001577,Female,Yes,0,Graduate,No,4583,0.0,112.0,360.0,1.0,Rural,0,324,0,0,62,4583.0,311.1111111111111,0.06788372487696075,1,Compliant
LP002138,Male,Yes,0,Graduate,No,2625,6250.0,187.0,360.0,1.0,Rural,1,603,0,0,19,8875.0,519.4444444444445,0.05852895148669797,1,Compliant
LP002984,Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,1,538,1,0,29,7583.0,519.4444444444445,0.06850117953902736,1,Compliant
LP002622,Male,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,1,666,0,0,33,7926.0,675.0,0.08516275548826646,1,Compliant
LP001864,Male,Yes,3+,Not Graduate,No,4931,0.0,128.0,360.0,0.0,Semiurban,0,669,0,0,45,4931.0,355.55555555555554,0.07210617634466752,1,Compliant
LP001318,Male,Yes,2,Graduate,No,6250,5654.0,188.0,180.0,1.0,Semiurban,1,545,0,1,33,11904.0,1044.4444444444443,0.0877389486260454,1,Compliant
LP001179,Male,Yes,2,Graduate,No,4616,0.0,134.0,360.0,1.0,Urban,0,687,1,0,27,4616.0,372.22222222222223,0.08063739649528211,1,Compliant
LP002053,Male,Yes,3+,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,1,402,1,0,22,4531.0,344.44444444444446,0.07601951985090366,1,Compliant
LP001532,Male,Yes,2,Not Graduate,No,2281,0.0,113.0,360.0,1.0,Rural,0,503,1,0,33,2281.0,313.8888888888889,0.1376102099469044,1,Compliant
LP002403,Male,No,0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,0,547,0,1,28,10416.0,519.4444444444445,0.04986985833760028,0,Compliant
LP001384,Male,Yes,3+,Not Graduate,No,2071,754.0,94.0,480.0,1.0,Semiurban,1,391,1,0,23,2825.0,195.83333333333334,0.06932153392330384,1,Compliant
LP001871,Female,No,0,Graduate,No,7200,0.0,120.0,360.0,1.0,Rural,1,439,0,0,18,7200.0,333.3333333333333,0.046296296296296294,1,Compliant
LP002527,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,1,640,0,1,46,17539.0,416.6666666666667,0.02375658057281867,1,Compliant
LP001765,Male,Yes,1,Graduate,No,2491,2054.0,104.0,360.0,1.0,Semiurban,1,666,0,1,41,4545.0,288.8888888888889,0.06356191174673023,1,Compliant
LP002319,Male,Yes,0,Graduate,,6256,0.0,160.0,360.0,0.0,Urban,1,358,0,1,48,6256.0,444.44444444444446,0.07104290991759023,1,Compliant
LP002888,Male,No,0,Graduate,,3182,2917.0,161.0,360.0,1.0,Urban,1,469,0,0,61,6099.0,447.22222222222223,0.07332713923958391,1,Compliant
LP002537,Male,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,1,479,0,1,19,5233.0,355.55555555555554,0.06794487971633012,1,Compliant
LP001536,Male,Yes,3+,Graduate,No,39999,0.0,600.0,180.0,0.0,Semiurban,1,447,0,0,58,39999.0,3333.3333333333335,0.0833354167187513,0,Compliant
LP002618,Male,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,0.0,Rural,0,829,1,1,31,9352.0,383.3333333333333,0.0409894496720844,1,Compliant
LP001736,Male,Yes,0,Graduate,No,2221,0.0,60.0,360.0,0.0,Urban,0,792,1,0,57,2221.0,166.66666666666666,0.07504127269998499,0,Compliant
LP002714,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,1,458,1,0,56,3981.0,261.1111111111111,0.06558932708141449,1,Compliant
LP002201,Male,Yes,2,Graduate,Yes,9323,7873.0,380.0,300.0,1.0,Rural,1,544,0,0,18,17196.0,1266.6666666666667,0.07366054121113437,1,Compliant
LP001922,Male,Yes,0,Graduate,No,20667,0.0,,360.0,1.0,Rural,0,707,1,1,53,20667.0,0.0,0.0,1,Compliant
LP001541,Male,Yes,1,Graduate,No,6000,0.0,160.0,360.0,0.0,Rural,1,526,0,1,47,6000.0,444.44444444444446,0.07407407407407407,1,Compliant
LP001195,Male,Yes,0,Graduate,No,2132,1591.0,96.0,360.0,1.0,Semiurban,1,799,1,0,41,3723.0,266.6666666666667,0.07162682424568001,1,Compliant
LP001043,Male,Yes,0,Not Graduate,No,7660,0.0,104.0,360.0,0.0,Urban,0,373,0,1,60,7660.0,288.8888888888889,0.037713954163040325,0,Compliant
LP001520,Male,Yes,0,Graduate,No,4860,830.0,125.0,360.0,1.0,Semiurban,1,415,1,0,30,5690.0,347.22222222222223,0.0610232376488967,1,Compliant
LP001482,Male,Yes,0,Graduate,Yes,3459,0.0,25.0,120.0,1.0,Semiurban,1,754,0,0,53,3459.0,208.33333333333334,0.06022935337766214,1,Compliant
LP002586,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,1,527,1,0,50,4239.0,1250.0,0.2948808681292758,1,Compliant
LP002690,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,1,457,1,0,38,2500.0,152.77777777777777,0.06111111111111111,1,Compliant
LP001316,Male,Yes,0,Graduate,No,2958,2900.0,131.0,360.0,1.0,Semiurban,1,596,1,0,61,5858.0,363.8888888888889,0.0621182807935966,1,Compliant
LP002560,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,0.0,Semiurban,1,387,1,1,36,5484.0,266.6666666666667,0.04862630683199611,1,Compliant
LP002729,Male,No,1,Graduate,No,11250,0.0,196.0,360.0,0.0,Semiurban,0,348,1,0,50,11250.0,544.4444444444445,0.04839506172839506,1,Compliant
LP002587,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,1,553,1,1,34,4300.0,297.22222222222223,0.06912144702842378,1,Compliant
LP001585,,Yes,3+,Graduate,No,51763,0.0,700.0,300.0,1.0,Urban,1,637,0,1,39,51763.0,2333.3333333333335,0.04507724307581348,1,Compliant
LP001255,Male,No,0,Graduate,No,3750,0.0,113.0,480.0,1.0,Urban,0,673,1,0,26,3750.0,235.41666666666666,0.06277777777777778,1,Compliant
LP001761,Male,No,0,Graduate,Yes,6400,0.0,200.0,360.0,1.0,Rural,1,711,0,1,26,6400.0,555.5555555555555,0.08680555555555555,1,Compliant
LP001052,Male,Yes,1,Graduate,,3717,2925.0,151.0,360.0,0.0,Semiurban,0,461,1,1,57,6642.0,419.44444444444446,0.0631503228612533,1,Compliant
LP001532,Male,Yes,2,Not Graduate,No,2281,0.0,113.0,360.0,1.0,Rural,0,381,1,1,24,2281.0,313.8888888888889,0.1376102099469044,1,Compliant
